Init Import Duration,Init Perception Planning Duration,Init Functions Duration,Init Post Duration,Total Init Duration,Target Object,Pick Count,Grasp Choice (Seg ID),Grasp Choice Duration,Grasp Score,Total Computation Duration,Total Grasp Planning Duration,Total Motion Planning Duration,Object Name,Grasp Success,Grasped,Total Execution Duration,Retract Success,Dropped,Grasp Result,Retrieved Target Object,Grasp Retracted Objects,Accidental Dropped Objects,Grasp Result finished Count,Grasp Result timeout Count,Grasp Result no_valid_grasps_found Count,Grasp Result grasp_choice_failed Count,Grasp Result no_valid_motion_plan_found Count,Grasp Success True Count,Grasp Success False Count,Grasp Retracted Objects Count,Accidental Dropped Objects Count,Scene,Experiment Path,Method,Total Experiment Time,Dropped Target Object,Error
0.0541024208068847,0.9044308662414552,0.0001280307769775,0.0355501174926757,0.994598150253296,obj_000044_1,14.0,"3.0,11.0,5.0,6.0,6.0,6.0,3.0,3.0,6.0,5.0,4.0,1.0,0.0","0.498603343963623,0.5028042793273926,0.4597587585449219,0.3953144550323486,0.4653098583221435,0.3885824680328369,0.4060330390930176,0.4358308315277099,0.4119424819946289,0.3627750873565674,0.338714599609375,0.4215567111968994,0.4158487319946289","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","51.33214616775513,47.60781097412109,43.31254720687866,38.45982956886292,39.50926470756531,36.4211528301239,35.45173668861389,38.776113748550415,32.84755349159241,27.016749143600464,21.536149501800537,18.457743644714355,12.375203371047974","32.147040367126465,33.72994780540466,28.67065119743347,27.288912534713745,28.53776907920837,26.0273699760437,24.111101627349854,25.39342975616455,22.240459442138672,18.037819385528564,13.192831993103027,9.729277849197388,6.079224824905396","10.978760719299316,6.491515636444092,8.152071714401245,5.404298543930054,5.224909067153931,4.895023107528687,5.946259260177612,8.05501914024353,5.208455324172974,4.006127834320068,3.767186403274536,4.167146921157837,1.95456337928772","obj_000058_0,obj_000057_1,obj_000058_2,obj_000044_2,obj_000044_2,obj_000052_0,obj_000066_0,obj_000066_0,obj_000057_0,obj_000052_1,obj_000044_0,obj_000062_0,obj_000044_1","True,True,True,False,True,True,False,True,True,True,False,True,True","['obj_000058_0'],['obj_000057_1'],['obj_000058_2'],[],['obj_000044_2'],['obj_000052_0'],[],['obj_000066_0'],['obj_000057_0'],['obj_000052_1'],[],['obj_000062_0'],['obj_000044_1']","36.55051779747009,24.061058044433597,29.60015106201172,25.225036144256592,32.150137424468994,30.180132627487183,36.322603702545166,28.278416395187374,27.64789032936096,22.024789571762085,27.57141423225403,23.074111223220825,21.62634563446045","True,True,True,False,True,True,False,True,True,True,True,True,True","obj_000058_0,obj_000052_0,obj_000044_2,obj_000057_1,obj_000052_1,obj_000058_2,obj_000057_0,obj_000044_0,obj_000062_0,obj_000066_0","finished,finished,finished,finished,finished,no_valid_grasps_found,finished,finished,finished,finished,finished,finished,finished,finished",True,"obj_000058_0,obj_000052_0,obj_000044_2,obj_000057_1,obj_000052_1,obj_000058_2,obj_000057_0,obj_000062_0,obj_000044_1,obj_000066_0",obj_000044_0,13,0,1,0,0,10,3,10,1,unstructured_110,trial_2025-12-07_23-42-14__unstructured__all_auto/110__obj_000044_1__random,random,935.530802488327,,
0.0443174839019775,0.8077378273010254,0.0002229213714599,0.0617146492004394,0.91475510597229,obj_000049_0,7.0,"8,8,8,2,15,7,8,7,2,6,0","27.778082370758057,24.265822649002075,26.044262170791622,25.29607653617859,9.742631435394289,10.655646562576294,7.7773754596710205,10.341788291931152,14.545915603637695,7.870303392410278,7.532821893692017","1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0","60.42185783386231,42.81244921684265,43.18005180358887,45.57661414146423,41.34278106689453,40.15185046195984","26.44590473175049,24.50320553779602,23.451701641082764,19.47143316268921,18.41027545928955,16.981748580932617","3.961881637573242,3.844022274017334,4.55433464050293,3.66925311088562,4.133635759353638,3.780828475952149","obj_000062_0,obj_000063_0,obj_000060_0,obj_000048_0,obj_000066_0,obj_000049_0","True,True,True,True,True,True","['obj_000062_0'],['obj_000063_0'],['obj_000060_0'],['obj_000048_0'],['obj_000066_0'],['obj_000049_0']","39.501569747924805,31.095454454422,44.111674785614014,31.54055118560791,35.35975289344788,29.84571886062622","True,True,True,True,True,True","obj_000060_0,obj_000063_0,obj_000048_0,obj_000062_0,obj_000066_0","grasp_choice_failed,finished,finished,finished,finished,finished,finished",True,"obj_000049_0,obj_000060_0,obj_000063_0,obj_000048_0,obj_000062_0,obj_000066_0",,6,0,0,1,0,6,0,6,0,unstructured_30,trial_2025-12-07_23-42-14__unstructured__all_auto/30__obj_000049_0__vlm_only,vlm_only,655.4967894554138,,
0.042269229888916,0.8092787265777588,0.0003998279571533,0.0638422966003418,0.9162874221801758,obj_000066_0,6.0,"2,6,4,4,1,2,3,0","26.71058320999145,141.96977281570437,61.14386105537415,110.85362267494202,138.77770018577576,24.948598861694336,25.07178807258606,7.097920179367065","1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333","61.32942581176758,174.39439725875854,338.01623487472534,52.43791842460632,51.83221864700317,32.73735213279724","24.795145273208615,23.186680793762207,19.31654000282288,19.474491596221924,18.067204236984253,17.71919345855713","4.951693534851074,5.037867069244385,3.8327090740203857,3.6414754390716553,4.265149116516113,3.820960521697998","obj_000062_0,obj_000060_0,obj_000051_0,obj_000053_0,obj_000067_0,obj_000066_0","True,True,True,True,True,True","['obj_000062_0'],['obj_000060_0'],['obj_000051_0'],['obj_000053_0'],['obj_000067_0'],['obj_000066_0']","31.324764728546143,35.04483985900879,24.873385190963745,33.88102602958679,29.77373194694519,23.11774706840515","True,True,True,True,False,True","obj_000053_0,obj_000060_0,obj_000067_0,obj_000051_0,obj_000062_0","finished,finished,finished,finished,finished,finished",True,"obj_000053_0,obj_000060_0,obj_000051_0,obj_000062_0,obj_000066_0",obj_000067_0,6,0,0,0,0,6,0,5,1,unstructured_30,trial_2025-12-07_23-42-14__unstructured__all_auto/30__obj_000066_0__dg_into_vlm,dg_into_vlm,950.4022669792176,,
0.0451300144195556,1.8031151294708248,0.0001206398010253,0.026402473449707,1.875137090682984,obj_000048_0,7.0,"5,8,1,4,8,3,0","38.20293688774109,23.67986226081848,25.261290550231934,19.37922024726868,42.690072536468506,33.60592865943909,6.265910863876343","1.0,1.0,1.0,1.0,1.0,1.0,1.0","69.29204773902893,52.70259952545166,48.76047849655152,37.18692374229431,60.43309712409973,51.30234742164612,21.091572046279907","19.10690116882324,17.36285948753357,13.460788488388062,10.598630428314207,9.892825841903688,9.249110698699951,8.205846309661865","5.795206546783447,5.295175075531006,5.327200174331665,2.9826128482818604,3.82738995552063,4.287207841873169,2.7028627395629883","obj_000061_1,obj_000036_0,obj_000010_0,obj_000059_0,obj_000025_2,obj_000061_0,obj_000048_0","True,True,True,True,True,True,True","['obj_000061_1'],['obj_000036_0'],['obj_000010_0'],['obj_000059_0'],['obj_000025_2'],['obj_000061_0'],['obj_000048_0']","28.460610389709476,23.823980808258057,24.51622986793518,27.585386037826535,17.98716902732849,26.1154420375824,27.569815397262573","True,True,True,True,True,True,True","obj_000010_0,obj_000061_1,obj_000059_0,obj_000061_0,obj_000036_0,obj_000025_2","finished,finished,finished,finished,finished,finished,finished",True,"obj_000010_0,obj_000061_1,obj_000059_0,obj_000061_0,obj_000036_0,obj_000048_0,obj_000025_2",,7,0,0,0,0,7,0,7,0,unstructured_128,trial_2025-12-07_23-42-14__unstructured__all_auto/128__obj_000048_0__dg_into_vlm,dg_into_vlm,581.9668064117432,,
0.0565521717071533,0.8138971328735352,0.0001568794250488,0.0466456413269043,0.9177653789520264,obj_000044_2,5.0,"1,1,1,3,0","33.33624982833862,35.69580388069153,23.51357316970825,55.81451797485352,5.694737434387207","1.0,1.0,1.0,1.0,1.0","81.42597889900208,72.90032935142517,61.819737911224365,90.39839792251588,35.51459360122681","32.54591703414917,23.37198543548584,24.19684886932373,21.615296602249146,20.337358474731445","8.101430177688599,7.5997138023376465,6.874279975891113,6.5561604499816895,4.26903772354126","obj_000062_1,obj_000066_0,obj_000066_0,obj_000058_2,obj_000044_2","True,False,True,True,True","['obj_000062_1'],[],['obj_000066_0'],['obj_000058_2'],['obj_000044_2']","25.8261661529541,30.77541661262512,35.879967212677,38.27294397354126,34.522850036621094","True,False,True,True,True","obj_000058_2,obj_000057_1,obj_000066_0,obj_000062_1","finished,finished,finished,finished,finished",True,"obj_000058_2,obj_000044_2,obj_000066_0,obj_000062_1",obj_000057_1,5,0,0,0,0,4,1,4,1,unstructured_110,trial_2025-12-07_23-42-14__unstructured__all_auto/110__obj_000044_2__dg_into_vlm,dg_into_vlm,559.7864801883698,,
0.0466196537017822,6.05195689201355,0.0001742839813232,0.037128210067749,6.136446714401245,obj_000067_0,6.0,"2,9,-1,4,5,2,0","37.968342304229736,118.37284588813782,151.39548087120056,52.28764629364014,67.14744544029236,204.9194912910461,35.9287383556366","1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333","72.22836923599243,150.71805548667908,232.91747093200684,98.15336394309998,232.15735292434687,60.86286473274231","24.12960290908813,24.04402017593384,21.42613530158997,22.50282907485962,19.8054416179657,16.71154236793518","4.905503988265991,4.127566337585449,3.512646436691284,4.168440103530884,3.3207151889801025,3.8594233989715576","obj_000062_0,obj_000068_0,obj_000053_0,obj_000060_0,obj_000066_0,obj_000067_0","True,True,True,True,True,True","['obj_000062_0'],['obj_000068_0'],['obj_000053_0'],['obj_000060_0'],['obj_000066_0'],['obj_000067_0']","41.88535213470459,38.722576379776,42.17674422264099,35.46779274940491,30.09672975540161,23.99789547920227","True,False,False,True,True,True","obj_000053_0,obj_000060_0,obj_000062_0,obj_000068_0,obj_000066_0","finished,finished,finished,finished,finished,finished",True,"obj_000062_0,obj_000060_0,obj_000067_0,obj_000066_0","obj_000068_0,obj_000053_0",6,0,0,0,0,6,0,4,2,unstructured_30,trial_2025-12-07_23-42-14__unstructured__all_auto/30__obj_000067_0__vlm_dg,vlm_dg,1125.738331079483,,
0.0605487823486328,0.7682266235351562,0.0001664161682128,0.0467641353607177,0.8762495517730713,obj_000082_0,9.0,"6,5,11,5,7,4,7,0,0","0.3691716194152832,0.3301286697387695,0.512488842010498,0.3361268043518066,0.3041737079620361,0.2895700931549072,0.3181099891662597,0.2945201396942138,0.3097507953643799","1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666","23.22747111320496,21.173987865448,21.64839744567871,18.739688873291016,17.583698749542236,19.40673565864563,14.89572525024414,17.158884525299072","14.850849866867064,14.108373403549194,13.241769313812256,12.294748306274414,10.621816635131836,11.127152442932127,9.211277723312378,9.55088758468628","3.736867427825928,2.698036432266236,4.387917518615723,2.3805737495422363,3.01564884185791,4.248851537704468,2.0074331760406494,3.923124074935913","obj_000044_0,obj_000083_0,obj_000048_0,obj_000115_0,obj_000054_1,obj_000129_0,obj_000082_0,obj_000082_0","True,True,True,True,True,True,True,False","['obj_000044_0'],['obj_000083_0'],['obj_000048_0'],['obj_000115_0'],['obj_000054_1'],['obj_000129_0'],['obj_000082_0'],[]","21.04351496696472,26.18477988243103,33.416841983795166,29.516599893569943,26.561613082885746,23.821080684661865,36.55078315734863,31.382937908172607","True,True,True,True,True,True,False,True","obj_000096_0,obj_000129_0,obj_000115_0,obj_000054_1,obj_000048_0,obj_000044_0,obj_000083_0","finished,no_valid_motion_plan_found,finished,finished,finished,finished,finished,finished,finished",True,"obj_000129_0,obj_000115_0,obj_000054_1,obj_000048_0,obj_000044_0,obj_000083_0",obj_000096_0,8,0,0,0,1,7,1,6,1,structured_567,trial_2025-12-08_19-23-11__structured__all_auto/567__obj_000082_0__random,random,486.39648246765137,,
0.1349821090698242,0.8062479496002197,0.0001537799835205,0.0593698024749755,1.0017623901367188,obj_000006_0,4.0,"4.0,2.0,1.0,0.0","15.260353803634644,30.836673259735107,44.04300045967102,23.94720816612244","1.0,1.0,1.0,1.0","32.94600987434387,50.377729177474976,61.57856106758118,39.59547090530396","9.869118452072144,13.162455320358276,11.490098476409912,9.763368844985962","3.8263192176818848,2.640862464904785,2.4553592205047607,2.298790216445923","obj_000078_0,obj_000043_0,obj_000051_0,obj_000006_0","True,False,True,True","['obj_000078_0'],['obj_000043_0', 'obj_000025_0'],['obj_000051_0'],['obj_000006_0']","42.74311065673828,42.21710276603699,55.41819620132446,45.08785152435303","True,True,True,True","obj_000043_0,obj_000058_0,obj_000025_0,obj_000051_0,obj_000078_0,obj_000035_0","finished,finished,finished,finished",True,"obj_000043_0,obj_000025_0,obj_000051_0,obj_000078_0,obj_000006_0","obj_000035_0,obj_000058_0",4,0,0,0,0,3,1,5,2,structured_233,trial_2025-12-08_19-23-11__structured__all_auto/233__obj_000006_0__vlm_dg,vlm_dg,431.9277129173279,,
0.0430724620819091,0.9589059352874756,0.0001137256622314,0.0159850120544433,1.018458604812622,obj_000025_2,2.0,"4.0,0.0","45.12956309318543,7.08149266242981","1.0,1.0","80.46516942977905,34.473111629486084","18.21570897102356,14.820279598236084","9.814540386199951,6.272530794143677","obj_000061_0,obj_000025_2","True,True","['obj_000061_0'],['obj_000025_2']","33.045506715774536,34.29507851600647","True,True","obj_000073_0,obj_000061_0,obj_000036_0","finished,finished",True,"obj_000025_2,obj_000061_0","obj_000073_0,obj_000036_0",2,0,0,0,0,2,0,2,2,structured_241,trial_2025-12-08_19-23-11__structured__all_auto/241__obj_000025_2__dg_into_vlm,dg_into_vlm,219.88643288612369,,
0.0517168045043945,0.903538942337036,0.0001347064971923,0.0362086296081543,0.992081880569458,obj_000045_0,2.0,"5.0,0.0","24.10912775993347,7.950338840484619","1.0,1.0","42.48946690559387,27.431719303131104","10.249601125717165,13.084065437316896","3.809986114501953,2.760444402694702","obj_000078_0,obj_000045_0","True,True","['obj_000078_0'],['obj_000045_0']","45.12041878700256,35.66398358345032","True,True","obj_000078_0,obj_000035_0,obj_000058_0","finished,finished",True,"obj_000078_0,obj_000045_0","obj_000035_0,obj_000058_0",2,0,0,0,0,2,0,2,2,structured_233,trial_2025-12-08_19-23-11__structured__all_auto/233__obj_000045_0__dg_into_vlm,dg_into_vlm,188.56852912902832,,
0.0493104457855224,0.7393231391906738,0.0001997947692871,0.0276312828063964,0.8170022964477539,obj_000005_0,2.0,"9,0","36.013853549957275,43.29139685630798","1.0,1.0","62.622082471847534,65.83030223846436","17.24071168899536,13.80417799949646","4.36017107963562,4.386564493179321","obj_000074_0,obj_000005_0","True,True","['obj_000074_0'],['obj_000005_0']","31.161880254745483,29.890329599380493","True,True",obj_000074_0,"finished,finished",True,"obj_000074_0,obj_000005_0",,2,0,0,0,0,2,0,2,0,structured_198,trial_2025-12-08_19-23-11__structured__all_auto/198__obj_000005_0__vlm_dg,vlm_dg,222.7497432231903,,
0.11869478225708,0.762019157409668,0.0001707077026367,0.0268671512603759,0.9091053009033204,obj_000045_0,2.0,"5.0,0.0","35.81856060028076,29.522624492645264","1.0,1.0","54.91731405258179,49.58117485046387","10.316700458526611,13.230624437332152","4.327477693557739,2.931427478790283","obj_000078_0,obj_000045_0","True,True","['obj_000078_0'],['obj_000045_0']","39.453492164611816,37.27369475364685","True,True","obj_000078_0,obj_000035_0,obj_000058_0","finished,finished",True,"obj_000078_0,obj_000045_0","obj_000035_0,obj_000058_0",2,0,0,0,0,2,0,2,2,structured_233,trial_2025-12-08_19-23-11__structured__all_auto/233__obj_000045_0__vlm_dg,vlm_dg,219.1035556793213,,
27.2010715007782,70.04859757423401,0.0002961158752441,0.0288279056549072,97.27919054031372,obj_000168_0,3.0,"2,2,0","17.615172147750854,15.50379753112793,13.218591213226318","1.0,1.0,0.3333333333333333","39.80603742599487,35.25042986869812,30.75546884536743","11.32059097290039,10.187999725341797,9.44930362701416","5.226731538772583,4.7858545780181885,3.88869047164917","obj_000144_0,obj_000152_0,obj_000168_0","True,True,True","['obj_000144_0'],['obj_000152_0'],['obj_000168_0']","20.797184944152832,20.803152799606323,19.64240074157715","False,True,True","obj_000144_0,obj_000152_0,obj_000072_0","finished,finished,finished",True,"obj_000168_0,obj_000152_0","obj_000144_0,obj_000072_0",3,0,0,0,0,3,0,2,2,structured_828,trial_2025-12-08_19-23-11__structured__all_auto/828__obj_000168_0__dg_only,dg_only,305.29853987693787,,
0.0438084602355957,0.7163658142089844,9.012222290039062e-05,0.0359935760498046,0.7966330051422119,obj_000048_0,10.0,"10,6,11,1,9,1,2,-1,-1,-1,2,0","18.688549757003784,17.8411762714386,15.634324312210085,12.217472791671751,11.149517297744753,8.221070051193237,8.34565281867981,2.532952785491944,2.658348321914673,2.614206552505493,6.738298416137695,5.145090341567993","1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0","42.8945746421814,39.39671063423157,34.305848836898804,26.97693395614624,26.38353538513184,22.775505781173703,20.6339123249054,17.54921245574951,14.636466264724731","15.087188243865969,14.129323720932009,11.728680610656738,9.263683080673218,8.65006947517395,8.226264476776123,6.550159692764282,5.978550910949707,4.5613532066345215","4.774769306182861,3.783044815063477,3.1985838413238525,2.060752868652344,3.0689194202423096,2.775146722793579,2.2396841049194336,1.6638054847717283,1.721038579940796","obj_000129_0,obj_000049_0,obj_000083_0,obj_000008_0,obj_000082_0,obj_000013_0,obj_000054_1,obj_000044_0,obj_000048_0","False,True,True,True,True,True,True,False,True","[],['obj_000049_0'],['obj_000083_0'],['obj_000008_0'],['obj_000082_0'],['obj_000013_0'],['obj_000054_1'],[],['obj_000048_0']","37.99240112304688,37.62173056602478,24.63595676422119,29.117796659469604,46.095211029052734,31.96851491928101,40.30084776878357,32.47760391235352,32.93388390541077","False,True,True,True,True,True,True,True,True","obj_000049_0,obj_000096_0,obj_000082_0,obj_000129_0,obj_000013_0,obj_000008_0,obj_000054_1,obj_000044_0,obj_000083_0","finished,finished,finished,finished,finished,finished,finished,grasp_choice_failed,finished,finished",True,"obj_000049_0,obj_000082_0,obj_000083_0,obj_000054_1,obj_000008_0,obj_000048_0,obj_000013_0","obj_000129_0,obj_000096_0,obj_000044_0",9,0,0,1,0,7,2,7,3,structured_567,trial_2025-12-08_19-23-11__structured__all_auto/567__obj_000048_0__dg_only,dg_only,710.313399553299,,
0.0533745288848876,0.8509166240692139,0.0002708435058593,0.0634183883666992,0.9684836864471436,obj_000045_0,3.0,"6.0,4.0,0.0","18.505248308181763,6.115946769714356,7.056742429733276","1.0,1.0,1.0","56.476778507232666,40.89166045188904,37.7069902420044","27.29211664199829,26.13014340400696,22.697849988937374","5.026632070541382,3.7825212478637695,3.5615673065185547","obj_000061_1,obj_000055_1,obj_000045_0","True,True,True","['obj_000061_1'],['obj_000055_1'],['obj_000045_0']","44.547712564468384,32.254793643951416,49.6792254447937","True,True,True","obj_000055_1,obj_000050_1,obj_000049_0,obj_000061_1","finished,finished,finished",True,"obj_000055_1,obj_000045_0,obj_000061_1","obj_000050_1,obj_000049_0",3,0,0,0,0,3,0,3,2,structured_223,trial_2025-12-08_19-23-11__structured__all_auto/223__obj_000045_0__vlm_only,vlm_only,308.12633514404297,,
0.05131196975708,0.8609669208526611,0.0002400875091552,0.0397403240203857,0.9528646469116212,obj_000025_2,7.0,"1,5,1,1,7,7,3,3,3,3,5,3,0,3,0","27.94529128074646,40.29333472251892,31.905815362930294,34.71442437171936,23.29733157157898,38.89992547035217,42.40747380256653,33.33573842048645,7.576612710952759,6.445316314697266,23.332810878753666,19.264737129211422,9.058425426483154,16.66037631034851,6.57464075088501","1.0,1.0,1.0","78.08107566833496,83.03776097297668,31.986295223236084","19.932840585708615,15.277838230133057,13.279475927352903","8.25237226486206,27.08172345161438,5.715909004211426","obj_000048_1,obj_000061_0,obj_000025_2","True,True,True","['obj_000048_1'],['obj_000061_0'],['obj_000025_2']","37.28263711929321,26.10424017906189,27.88447332382202","True,True,True","obj_000073_0,obj_000048_1,obj_000061_0,obj_000036_0","grasp_choice_failed,grasp_choice_failed,finished,finished,grasp_choice_failed,grasp_choice_failed,finished",True,"obj_000025_2,obj_000048_1,obj_000061_0","obj_000073_0,obj_000036_0",3,0,0,4,0,3,0,3,2,structured_241,trial_2025-12-08_19-23-11__structured__all_auto/241__obj_000025_2__vlm_only,vlm_only,713.5214433670044,,MotionGenStatus.TRAJOPT_FAIL
0.0443313121795654,0.6961829662322998,0.0001726150512695,0.0973260402679443,0.8383862972259521,obj_000041_0,4.0,"10,10,10,0","61.2867157459259,38.46854424476624,45.19937324523926,50.228716135025024","1.0,1.0,1.0,1.0","89.90480065345764,62.63208293914795,63.88618993759155,68.19417881965637","18.850217819213867,15.53709840774536,11.472501516342165,11.486856460571287","4.96720814704895,3.981703281402588,3.3503427505493164,2.776521682739258","obj_000078_0,obj_000074_0,obj_000027_0,obj_000041_0","True,True,True,True","['obj_000078_0'],['obj_000074_0'],['obj_000027_0'],['obj_000041_0']","34.66504907608032,33.37080764770508,29.177387475967407,36.67716503143311","True,True,False,True","obj_000078_0,obj_000074_0,obj_000027_0","finished,finished,finished,finished",True,"obj_000078_0,obj_000074_0,obj_000041_0",obj_000027_0,4,0,0,0,0,4,0,3,1,structured_198,trial_2025-12-08_19-23-11__structured__all_auto/198__obj_000041_0__vlm_dg,vlm_dg,471.2519245147705,,
0.0419340133666992,0.750584602355957,0.0001595020294189,0.0378286838531494,0.8309266567230225,obj_000059_0,15.0,"1,7,5,5,7,5,5,5,5,7,5,7,4,3,3,3,3,3,1,3,1,1,3,3,3,0,3,4,3,4,3,3,3,4,-1,3,4,9","28.87567448616028,36.698646068573,40.7697696685791,41.05651545524597,35.06785821914673,23.44556188583374,23.92688536643982,32.01951479911804,31.521887063980103,48.34771966934204,25.59079480171204,19.05306839942932,20.670719861984253,21.757322788238525,25.763835191726685,21.877737522125244,24.013834953308105,37.12106227874756,33.85828924179077,24.4900336265564,30.450438737869263,6.778319597244263,8.382549524307251,10.063535451889038,9.80563259124756,14.45413613319397,34.084951877593994,39.13072371482849,42.23857855796814,34.76469111442566,34.76941728591919,21.435853481292725,43.414223432540894,34.36249613761902,15.73654055595398,28.948237895965576,38.20999526977539,52.14526915550232","1.0,1.0,0.3333333333333333,1.0,1.0","74.5712480545044,48.62501859664917,79.30529284477234,47.00481629371643,138.69376301765442","18.476909399032596,15.169053554534912,11.408931255340576,13.801823377609251,11.60928511619568","28.133187770843502,5.560478210449219,6.577631235122681,4.449410438537598,3.6255202293396","obj_000061_0,obj_000048_1,obj_000010_0,obj_000059_0,obj_000040_0","True,True,True,True,True","['obj_000061_0'],['obj_000048_1'],['obj_000010_0'],['obj_000059_0'],['obj_000040_0']","31.092617750167847,24.501322269439697,17.174885511398315,31.0015971660614,29.44367504119873","True,True,True,False,True","obj_000010_0,obj_000073_0,obj_000059_0,obj_000061_0,obj_000036_0,obj_000048_1","grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,finished,finished,grasp_choice_failed,no_valid_motion_plan_found,finished,grasp_choice_failed,finished,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,finished",,"obj_000010_0,obj_000048_1,obj_000061_0,obj_000040_0","obj_000073_0,obj_000059_0,obj_000036_0",5,0,0,9,1,5,0,4,3,structured_241,trial_2025-12-08_19-23-11__structured__all_auto/241__obj_000059_0__vlm_only,vlm_only,1671.3340635299685,True,"MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL"
0.0555365085601806,0.7949156761169434,0.0001609325408935,0.0573916435241699,0.9089620113372804,obj_000046_0,8.0,"5,5,6,3,1,4,-1,4,0","36.025580644607544,87.20959186553955,43.98820662498474,48.73485326766968,49.99384021759033,35.51486158370972,32.00618100166321,49.91417860984802,14.757408618927002","1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0","67.73702764511108,115.932514667511,70.10513687133789,70.6833598613739,69.38268542289734,53.45598125457764,97.64776563644408,27.421708583831787","22.930583953857425,20.19203543663025,18.65257835388184,14.9701669216156,12.547260046005247,11.624448776245115,8.643835067749023,5.902685165405273","4.020274639129639,4.070025205612183,3.450215101242065,3.1198630332946777,3.203622817993164,2.9601919651031494,3.566850185394287,3.2103936672210693","obj_000043_1,obj_000059_0,obj_000049_0,obj_000047_1,obj_000054_0,obj_000050_0,obj_000042_0,obj_000046_0","True,True,True,True,True,True,True,True","['obj_000043_1'],['obj_000059_0'],['obj_000049_0'],['obj_000047_1'],['obj_000054_0'],['obj_000050_0'],['obj_000042_0'],['obj_000046_0']","39.41122460365296,32.06936311721802,38.214619398117065,33.095911741256714,21.59927272796631,21.3586847782135,32.37181663513184,22.531904935836792","True,True,True,True,True,True,True,True","obj_000049_0,obj_000059_0,obj_000050_0,obj_000054_0,obj_000042_0,obj_000047_1,obj_000043_1","finished,finished,finished,finished,finished,finished,finished,finished",True,"obj_000049_0,obj_000059_0,obj_000050_0,obj_000054_0,obj_000042_0,obj_000047_1,obj_000046_0,obj_000043_1",,8,0,0,0,0,8,0,8,0,structured_251,trial_2025-12-08_19-23-11__structured__all_auto/251__obj_000046_0__vlm_dg,vlm_dg,884.8204245567322,,
0.0482456684112548,0.8113937377929688,0.000201940536499,0.0578062534332275,0.9182288646697998,obj_000045_0,3.0,"6.0,4.0,0.0","57.81848335266113,133.43001294136047,44.49574947357178","1.0,1.0,1.0","92.56793689727785,165.61496424674988,72.13971519470215","24.61914825439453,23.90110683441162,20.182244062423703","4.883318901062012,4.207389831542969,3.474954605102539","obj_000061_1,obj_000055_1,obj_000045_0","False,True,True","['obj_000050_0', 'obj_000061_1'],['obj_000055_1'],['obj_000045_0']","41.84361457824707,26.99671745300293,27.090386390686035","True,True,True","obj_000055_1,obj_000050_1,obj_000049_0,obj_000061_1","finished,finished,finished",True,"obj_000045_0,obj_000055_1,obj_000050_0,obj_000061_1","obj_000050_1,obj_000049_0",3,0,0,0,0,2,1,4,2,structured_223,trial_2025-12-08_19-23-11__structured__all_auto/223__obj_000045_0__vlm_dg,vlm_dg,466.6166322231293,,
0.0583760738372802,0.97754168510437,0.0001280307769775,0.038055419921875,1.0746817588806152,obj_000025_2,3.0,"3.0,3.0,0.0","38.84451532363892,73.96702075004578,36.551318645477295","1.0,1.0,1.0","79.21176314353943,136.28468251228333,58.96649432182312","18.866044282913208,15.574273586273192,11.756283521652222","13.552284240722656,38.93007516860962,4.73816704750061","obj_000048_1,obj_000061_0,obj_000025_2","True,True,True","['obj_000048_1'],['obj_000061_0'],['obj_000025_2']","33.444517612457275,74.70231580734253,26.145214796066284","True,True,True","obj_000073_0,obj_000048_1,obj_000061_0,obj_000036_0","finished,finished,finished",True,"obj_000025_2,obj_000048_1,obj_000061_0","obj_000073_0,obj_000036_0",3,0,0,0,0,3,0,3,2,structured_241,trial_2025-12-08_19-23-11__structured__all_auto/241__obj_000025_2__vlm_dg,vlm_dg,456.07130694389343,,MotionGenStatus.TRAJOPT_FAIL
